,Name,Event ID,Event URL,Genre,Genre ID,Sub Genre,Image,Venue,Venue URL,Zip Code,State,City,Latitude,Longitude,Max Price,Min Price,Event Date,Event Time
4,Marc Anthony,Z7r9jZ1AefkFV,http://www.ticketsnow.com/InventoryBrowse/TicketList.aspx?PID=2506234,Pop,KnvZfZ7vAev,Pop Rock,https://s1.ticketm.net/dam/a/1c9/0cc1f909-594d-468b-9c10-e5a79f7df1c9_480781_RETINA_PORTRAIT_16_9.jpg,Marc Anthony,http://www.ticketsnow.com/InventoryBrowse/TicketList.aspx?PID=2506234,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},32.777599,-117.195999,174.95,59.95,2/7/2019,20:00:00
5,Shawn Mendes,Z7r9jZ1AeCvZd,http://www.ticketsnow.com/InventoryBrowse/TicketList.aspx?PID=2381003,Pop,KnvZfZ7vAev,Pop Rock,https://s1.ticketm.net/dam/a/1c9/0cc1f909-594d-468b-9c10-e5a79f7df1c9_480781_TABLET_LANDSCAPE_16_9.jpg,Shawn Mendes,http://www.ticketsnow.com/InventoryBrowse/TicketList.aspx?PID=2381003,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},32.777599,-117.195999,350,39.95,7/8/2019,19:30:00
6,Dia de los DEFTONES,vvG1IZ4CSCY3Xf,https://www.ticketmaster.com/dia-de-los-deftones-san-diego-california-11-03-2018/event/0A0054ECCEC12F94,Metal,KnvZfZ7vAvt,Heavy Metal,https://s1.ticketm.net/dam/a/1c9/0cc1f909-594d-468b-9c10-e5a79f7df1c9_480781_TABLET_LANDSCAPE_3_2.jpg,Dia de los DEFTONES,https://www.ticketmaster.com/dia-de-los-deftones-san-diego-california-11-03-2018/event/0A0054ECCEC12F94,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},32.708651,-117.156967,37.5,37.5,11/3/2018,15:00:00
7,Troye Sivan: The Bloom Tour with special guest Kim Petras,vvG1IZ45JyVs02,https://www.ticketmaster.com/troye-sivan-the-bloom-tour-with-san-diego-california-10-25-2018/event/0A0054B9B9D3190F,Pop,KnvZfZ7vAev,Pop,https://s1.ticketm.net/dam/a/1c9/0cc1f909-594d-468b-9c10-e5a79f7df1c9_480781_ARTIST_PAGE_3_2.jpg,Troye Sivan: The Bloom Tour with special guest Kim Petras,https://www.ticketmaster.com/troye-sivan-the-bloom-tour-with-san-diego-california-10-25-2018/event/0A0054B9B9D3190F,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},32.77478601,-117.0712325,53.75,29.75,10/25/2018,19:30:00
8,Rock 105.3 and 101KGB Present Ozzy Osbourne: No More Tours 2,vvG1IZ4eI9FwUA,http://concerts.livenation.com/event/0A00542A17232D85,Metal,KnvZfZ7vAvt,Heavy Metal,https://s1.ticketm.net/dam/a/1c9/0cc1f909-594d-468b-9c10-e5a79f7df1c9_480781_EVENT_DETAIL_PAGE_16_9.jpg,Rock 105.3 and 101KGB Present Ozzy Osbourne: No More Tours 2,http://concerts.livenation.com/event/0A00542A17232D85,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},32.58807102,-117.0058537,89,39,7/23/2019,19:30:00
9,New Kids On The Block: The Mixtape Tour,vvG1IZ4fCr2vJl,https://www.ticketmaster.com/new-kids-on-the-block-the-san-diego-california-05-23-2019/event/0A0055439E3C19AB,Rock,KnvZfZ7vAeA,Pop,https://s1.ticketm.net/dam/a/1c9/0cc1f909-594d-468b-9c10-e5a79f7df1c9_480781_CUSTOM.jpg,New Kids On The Block: The Mixtape Tour,https://www.ticketmaster.com/new-kids-on-the-block-the-san-diego-california-05-23-2019/event/0A0055439E3C19AB,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},32.77229,-117.07192,100,20,5/23/2019,19:30:00
10,J Balvin Vibras Tour,vvG1IZ4a5FLNMt,https://www.ticketmaster.com/j-balvin-vibras-tour-san-diego-california-11-08-2018/event/0A005492C87E3DE9,Hip-Hop/Rap,KnvZfZ7vAv1,Reggaeton,https://s1.ticketm.net/dam/a/58c/c023b7ce-e8fb-4bb0-8996-7ff4b4be258c_858341_EVENT_DETAIL_PAGE_16_9.jpg,J Balvin Vibras Tour,https://www.ticketmaster.com/j-balvin-vibras-tour-san-diego-california-11-08-2018/event/0A005492C87E3DE9,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},32.77229,-117.07192,72.5,72.5,11/8/2018,20:00:00
11,SDCCU presents KSON CountryFest at Petco Park at the Park,vvG1IZ48tMid4r,https://www.ticketmaster.com/sdccu-presents-kson-countryfest-at-petco-san-diego-california-10-28-2018/event/0A00550A77B0355E,Folk,KnvZfZ7vAva,Folk,https://s1.ticketm.net/dam/a/58c/c023b7ce-e8fb-4bb0-8996-7ff4b4be258c_858341_RETINA_LANDSCAPE_16_9.jpg,SDCCU presents KSON CountryFest at Petco Park at the Park,https://www.ticketmaster.com/sdccu-presents-kson-countryfest-at-petco-san-diego-california-10-28-2018/event/0A00550A77B0355E,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},32.708651,-117.156967,95.5,65.5,10/28/2018,16:00:00
12,There is More Tour featuring Hillsong Worship & Pastor Brian Houston,vvG1IZ41R30pFU,https://www.ticketmaster.com/there-is-more-tour-featuring-hillsong-san-diego-california-10-26-2018/event/0A0054ABD2916236,Religious,KnvZfZ7vAe7,Gospel,https://s1.ticketm.net/dam/a/58c/c023b7ce-e8fb-4bb0-8996-7ff4b4be258c_858341_RETINA_PORTRAIT_3_2.jpg,There is More Tour featuring Hillsong Worship & Pastor Brian Houston,https://www.ticketmaster.com/there-is-more-tour-featuring-hillsong-san-diego-california-10-26-2018/event/0A0054ABD2916236,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},32.77478601,-117.0712325,126.5,26.5,10/26/2018,19:00:00
13,Air Supply,vvG1IZ4ftYEvA5,https://www.ticketmaster.com/air-supply-funner-california-02-15-2019/event/0A00554A709C114B,Pop,KnvZfZ7vAev,Adult Contemporary,https://s1.ticketm.net/dam/a/58c/c023b7ce-e8fb-4bb0-8996-7ff4b4be258c_858341_ARTIST_PAGE_3_2.jpg,Air Supply,https://www.ticketmaster.com/air-supply-funner-california-02-15-2019/event/0A00554A709C114B,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},33.26638607,-116.9544699,,,2/15/2019,20:00:00
14,MercyMe's Imagine Nation Tour,vvG1IZ4uYoZ0a3,https://www.ticketmaster.com/mercymes-imagine-nation-tour-san-diego-california-04-06-2019/event/0A0054DC11024252,Rock,KnvZfZ7vAeA,Pop,https://s1.ticketm.net/dam/a/58c/c023b7ce-e8fb-4bb0-8996-7ff4b4be258c_858341_TABLET_LANDSCAPE_16_9.jpg,MercyMe's Imagine Nation Tour,https://www.ticketmaster.com/mercymes-imagine-nation-tour-san-diego-california-04-06-2019/event/0A0054DC11024252,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},32.77229,-117.07192,,,4/6/2019,19:00:00
15,Joan Baez,vvG1IZ4A4FNsvM,https://www.ticketmaster.com/joan-baez-san-diego-california-10-30-2018/event/0A005455488F1077,Rock,KnvZfZ7vAeA,Pop,https://s1.ticketm.net/dam/a/58c/c023b7ce-e8fb-4bb0-8996-7ff4b4be258c_858341_TABLET_LANDSCAPE_LARGE_16_9.jpg,Joan Baez,https://www.ticketmaster.com/joan-baez-san-diego-california-10-30-2018/event/0A005455488F1077,92110,"{'name': 'California', 'stateCode': 'CA'}",{'name': 'San Diego'},32.7169815,-117.2236296,,,10/30/2018,19:30:00
